date,Kota Tua,Monas,Masjid Istiqlal,istiqlal,Monas Jakarta,Gereja Katedral Jakarta,Kepulauan Seribu,Pulau Pramuka,Wisata religi Jakarta,Museum Bayt Al-Quran TMII,taman mini,TMII,Museum Satria Mandala,Taman Mini Indonesia Indah,PIK,Pantai Indah Kapuk,Wisata kawasan wisata kota lama Jakarta,Kuliner Jakarta,spot foto Bundaran HI,Destinasi unggulan Jakarta,Festival Pulau Jakarta,PRJ,Ragunan,Tiket Dufan,Tiket Ancol,dufan,ancol,Pulau Pari,Wisata Urban Jakarta,GBK,Wisata Jakarta,mall Jakarta,Blok M,Halim,Kereta Jakarta,tiket pesawat ke Halim,Bus Jakarta,Penginapan Jakarta,Hotel Jakarta
7/27/2022,51.55,103.1,13.75,20.62,10.31,0,12.65,0,0,0,35.62,17.81,0,0,289.83,26.35,0,0,0,0,0,19.76,79.04,19.76,29.64,85.06,151.21,9.45,0,42.49,42.49,74.36,144.67,86.8,160.75,0,122.41,0,198.02
7/28/2022,51.55,116.85,17.18,24.06,13.75,0,12.65,0,0,0,32.65,17.81,0,0,316.18,26.35,0,12.65,0,0,0,19.76,88.92,29.64,19.76,94.51,151.21,9.45,0,53.11,42.49,63.73,135.03,83.59,183.25,0,147.61,0,216.02
7/29/2022,58.42,103.1,10.31,27.49,17.18,0,18.28,0,0,0,41.55,20.78,0,0,351.31,26.35,0,23.9,0,0,0,19.76,148.21,39.52,39.52,122.86,217.37,18.9,0,58.42,58.42,79.67,176.82,96.45,183.25,0,133.21,10.8,230.42
7/30/2022,79.04,137.47,20.62,34.37,17.18,0,16.87,0,0,0,44.52,29.68,0,0,518.18,43.91,0,25.31,0,0,0,29.64,217.37,39.52,79.04,141.76,292.98,9.45,0,122.16,79.67,122.16,225.05,83.59,196.11,0,136.81,0,226.82
7/31/2022,65.3,151.21,27.49,41.24,17.18,0,18.28,0,0,0,50.46,23.74,0,0,439.13,35.13,0,16.87,0,0,0,29.64,128.45,29.64,49.4,103.96,198.47,0,0,79.67,69.05,90.29,170.39,83.59,176.82,0,144.01,0,198.02
8/1/2022,54.99,109.97,13.75,24.06,6.87,7.03,18.28,0,0,0,29.68,11.87,0,0,289.83,17.57,0,12.65,0,0,0,9.88,69.16,29.64,19.76,85.06,141.76,0,0,53.11,42.49,58.42,125.38,80.37,160.75,0,126.01,0,180.02
8/2/2022,54.99,120.28,13.75,17.18,6.87,0,16.87,0,0,0,23.74,14.84,0,8.78,333.74,35.13,0,11.25,0,0,0,9.88,59.28,29.64,19.76,75.61,132.31,9.45,0,53.11,37.18,58.42,135.03,77.16,176.82,0,129.61,0,205.22
8/3/2022,68.73,134.03,10.31,17.18,10.31,0,14.06,7.03,0,0,38.58,17.81,0,8.78,281.04,17.57,0,14.06,0,0,0,0,69.16,19.76,29.64,85.06,141.76,0,0,47.8,47.8,58.42,118.95,80.37,160.75,0,133.21,0,212.42
8/4/2022,54.99,140.9,13.75,24.06,20.62,0,16.87,0,0,0,32.65,20.78,0,8.78,316.18,26.35,0,0,0,0,0,9.88,79.04,19.76,19.76,75.61,141.76,9.45,0,42.49,42.49,69.05,141.46,83.59,176.82,0,144.01,0,216.02
8/5/2022,51.55,130.59,10.31,27.49,13.75,0,21.09,0,0,0,35.62,14.84,0,0,307.39,35.13,0,23.9,0,0,0,9.88,98.8,29.64,29.64,94.51,170.12,0,0,63.73,53.11,79.67,157.53,99.66,183.25,0,140.41,10.8,234.02
8/6/2022,68.73,144.34,13.75,27.49,13.75,0,9.84,0,0,0,44.52,23.74,0,8.78,456.7,35.13,0,8.44,0,0,0,9.88,138.33,39.52,59.28,113.41,245.72,9.45,0,84.98,84.98,100.91,218.62,86.8,176.82,0,133.21,10.8,212.42
8/7/2022,65.3,151.21,13.75,20.62,20.62,0,12.65,0,0,0,44.52,23.74,8.9,0,386.44,26.35,0,22.49,0,0,0,19.76,108.69,29.64,49.4,103.96,217.37,0,0,69.05,69.05,95.6,170.39,83.59,208.97,0,126.01,0,180.02
8/8/2022,54.99,134.03,10.31,20.62,6.87,0,16.87,7.03,0,0,35.62,20.78,0,0,245.91,35.13,0,0,0,0,0,9.88,69.16,29.64,19.76,85.06,160.67,9.45,0,42.49,42.49,58.42,115.74,80.37,170.39,0,136.81,0,187.22
8/9/2022,58.42,140.9,0,17.18,20.62,0,11.25,8.44,0,0,29.68,17.81,0,0,281.04,26.35,0,12.65,0,0,0,9.88,59.28,19.76,19.76,85.06,122.86,9.45,0,47.8,53.11,63.73,128.6,90.02,180.04,0,118.81,0,219.62
8/10/2022,54.99,147.78,10.31,17.18,13.75,0,16.87,8.44,0,0,32.65,14.84,0,8.78,263.48,17.57,0,9.84,0,0,0,9.88,69.16,19.76,19.76,94.51,141.76,0,0,58.42,47.8,69.05,128.6,86.8,173.61,0,111.61,0,205.22
8/11/2022,51.55,130.59,13.75,20.62,17.18,0,16.87,0,0,0,38.58,14.84,0,8.78,272.26,26.35,0,8.44,0,0,0,9.88,69.16,9.88,19.76,75.61,141.76,9.45,0,53.11,47.8,74.36,128.6,86.8,192.9,0,118.81,0,190.82
8/12/2022,61.86,123.72,17.18,27.49,20.62,0,14.06,0,0,0,35.62,17.81,0,0,324.96,26.35,0,11.25,0,0,0,9.88,88.92,29.64,29.64,94.51,179.57,0,0,58.42,47.8,84.98,144.67,93.23,196.11,0,144.01,10.8,212.42
8/13/2022,75.61,154.65,17.18,27.49,17.18,0,8.44,0,0,0,38.58,14.84,0,0,439.13,35.13,0,23.9,0,0,0,9.88,128.45,19.76,49.4,94.51,226.82,0,0,90.29,63.73,100.91,212.19,86.8,176.82,0,133.21,7.2,194.42
8/14/2022,79.04,158.09,17.18,27.49,20.62,8.44,0,0,0,0,41.55,14.84,0,8.78,386.44,35.13,0,16.87,0,0,0,19.76,98.8,29.64,49.4,113.41,236.27,0,0,69.05,69.05,84.98,160.75,73.94,176.82,0,129.61,10.8,201.62
8/15/2022,54.99,144.34,13.75,20.62,13.75,0,14.06,0,0,0,41.55,17.81,0,8.78,289.83,26.35,0,9.84,0,0,0,9.88,59.28,29.64,39.52,94.51,189.02,9.45,0,42.49,47.8,63.73,122.17,90.02,160.75,0,118.81,10.8,216.02
8/16/2022,61.86,147.78,0,17.18,13.75,0,11.25,11.25,0,0,35.62,11.87,0,0,351.31,35.13,0,12.65,0,0,0,19.76,118.57,19.76,59.28,94.51,226.82,9.45,0,53.11,63.73,74.36,138.24,86.8,192.9,0,133.21,0,219.62
8/17/2022,75.61,343.67,13.75,20.62,51.55,0,18.28,0,0,0,38.58,23.74,0,0,404,35.13,0,18.28,0,0,0,0,98.8,19.76,88.92,103.96,311.88,9.45,0,58.42,63.73,84.98,151.1,99.66,183.25,0,111.61,10.8,198.02
8/18/2022,58.42,161.52,13.75,24.06,20.62,0,9.84,0,0,0,26.71,20.78,0,0,289.83,26.35,0,0,0,0,0,9.88,69.16,29.64,29.64,75.61,179.57,9.45,0,58.42,47.8,69.05,138.24,96.45,167.18,0,115.21,0,219.62
8/19/2022,58.42,116.85,17.18,30.93,10.31,0,11.25,0,0,0,32.65,20.78,0,8.78,316.18,26.35,0,19.68,0,0,0,9.88,88.92,29.64,39.52,94.51,179.57,9.45,0,63.73,58.42,84.98,160.75,102.88,157.53,0,136.81,7.2,223.22
8/20/2022,79.04,134.03,10.31,27.49,13.75,8.44,11.25,0,0,0,38.58,23.74,0,0,412.78,35.13,0,26.71,0,0,0,9.88,138.33,29.64,59.28,122.86,236.27,9.45,0,90.29,63.73,116.85,205.76,83.59,186.47,0,151.21,14.4,190.82
8/21/2022,72.17,168.4,13.75,24.06,20.62,0,12.65,0,0,0,47.49,20.78,0,0,342.52,35.13,0,18.28,0,0,0,19.76,118.57,29.64,49.4,103.96,444.19,0,0,63.73,53.11,84.98,176.82,80.37,186.47,0,144.01,0,176.42
8/22/2022,58.42,123.72,24.06,41.24,10.31,0,16.87,0,0,0,32.65,20.78,0,8.78,254.7,26.35,0,14.06,0,0,0,9.88,59.28,29.64,19.76,94.51,283.53,9.45,0,47.8,47.8,63.73,118.95,86.8,173.61,0,111.61,0,223.22
8/23/2022,48.11,127.16,13.75,24.06,10.31,0,12.65,0,0,0,38.58,35.62,0,8.78,281.04,26.35,0,8.44,0,0,0,9.88,69.16,29.64,19.76,94.51,160.67,0,0,42.49,58.42,58.42,115.74,93.23,170.39,0,129.61,7.2,212.42
8/24/2022,58.42,113.41,0,17.18,0,0,18.28,0,0,0,38.58,35.62,0,8.78,298.61,26.35,0,16.87,0,0,0,19.76,79.04,29.64,19.76,85.06,189.02,0,0,58.42,53.11,69.05,118.95,93.23,154.32,0,136.81,0,237.62
8/25/2022,61.86,140.9,10.31,20.62,17.18,0,9.84,8.44,0,0,44.52,23.74,0,8.78,281.04,26.35,0,11.25,0,0,0,9.88,69.16,29.64,29.64,94.51,189.02,9.45,0,58.42,53.11,69.05,128.6,80.37,180.04,0,126.01,0,223.22
8/26/2022,92.79,109.97,17.18,27.49,13.75,0,12.65,0,0,0,47.49,32.65,0,8.78,333.74,35.13,0,23.9,0,0,0,19.76,98.8,29.64,49.4,113.41,245.72,9.45,0,69.05,58.42,69.05,154.32,96.45,186.47,0,133.21,7.2,230.42
8/27/2022,137.47,137.47,13.75,20.62,13.75,0,14.06,0,0,0,50.46,23.74,0,0,447.91,43.91,0,21.09,0,0,0,29.64,158.09,29.64,79.04,132.31,330.78,0,0,84.98,74.36,100.91,221.83,96.45,186.47,0,144.01,0,234.02
8/28/2022,116.85,168.4,17.18,20.62,17.18,8.44,16.87,0,0,0,47.49,23.74,0,8.78,430.35,35.13,0,18.28,0,0,0,19.76,128.45,29.64,59.28,132.31,264.62,9.45,0,84.98,69.05,95.6,157.53,86.8,205.76,0,154.81,0,201.62
8/29/2022,79.04,109.97,13.75,13.75,17.18,0,19.68,0,0,0,41.55,17.81,0,0,289.83,26.35,0,7.03,0,0,0,9.88,79.04,29.64,29.64,94.51,160.67,9.45,0,47.8,37.18,63.73,115.74,96.45,154.32,0,140.41,0,208.82
8/30/2022,79.04,116.85,10.31,20.62,24.06,0,8.44,0,0,0,38.58,17.81,0,8.78,298.61,26.35,0,12.65,0,0,0,9.88,69.16,29.64,19.76,94.51,132.31,0,0,53.11,53.11,69.05,112.52,96.45,157.53,0,133.21,7.2,216.02
8/31/2022,65.3,123.72,13.75,20.62,17.18,0,9.84,0,0,0,35.62,17.81,0,0,307.39,26.35,0,9.84,0,0,0,9.88,79.04,29.64,19.76,94.51,151.21,9.45,0,63.73,58.42,69.05,125.38,106.09,157.53,0,129.61,7.2,198.02
9/1/2022,72.17,134.03,10.31,17.18,17.18,0,15.47,0,0,0,35.62,23.74,0,0,307.39,26.35,0,11.25,0,0,0,9.88,69.16,29.64,29.64,94.51,141.76,0,0,79.67,58.42,74.36,131.81,102.88,144.67,0,129.61,0,198.02
9/2/2022,75.61,109.97,13.75,20.62,13.75,0,9.84,0,0,0,38.58,23.74,0,8.78,333.74,26.35,0,18.28,0,0,0,19.76,108.69,29.64,39.52,94.51,189.02,9.45,0,84.98,58.42,95.6,154.32,102.88,180.04,0,144.01,7.2,216.02
9/3/2022,96.23,123.72,10.31,20.62,13.75,0,19.68,0,0,0,47.49,35.62,0,0,500.61,35.13,0,16.87,0,0,0,19.76,167.97,29.64,49.4,113.41,236.27,0,0,132.78,74.36,106.22,225.05,86.8,186.47,0,140.41,14.4,208.82
9/4/2022,96.23,134.03,13.75,24.06,10.31,0,9.84,0,0,0,44.52,23.74,0,8.78,447.91,35.13,0,14.06,0,0,0,19.76,118.57,29.64,49.4,103.96,189.02,9.45,0,84.98,63.73,90.29,167.18,90.02,186.47,0,158.41,0,176.42
9/5/2022,72.17,106.54,17.18,24.06,13.75,0,14.06,0,0,0,23.74,20.78,0,8.78,324.96,35.13,0,11.25,0,0,0,9.88,69.16,39.52,19.76,94.51,141.76,9.45,0,58.42,42.49,58.42,118.95,109.31,157.53,0,144.01,7.2,194.42
9/6/2022,61.86,106.54,10.31,20.62,10.31,0,12.65,0,0,0,35.62,23.74,0,8.78,307.39,26.35,0,7.03,0,0,0,9.88,79.04,19.76,19.76,85.06,132.31,0,0,37.18,42.49,53.11,131.81,102.88,176.82,0,136.81,7.2,219.62
9/7/2022,65.3,106.54,6.87,17.18,17.18,0,14.06,0,0,0,38.58,26.71,0,8.78,289.83,26.35,0,8.44,0,0,0,9.88,69.16,19.76,19.76,75.61,122.86,0,0,47.8,42.49,58.42,115.74,102.88,170.39,0,147.61,0,219.62
9/8/2022,68.73,92.79,13.75,17.18,10.31,0,11.25,0,0,0,38.58,20.78,0,0,307.39,26.35,0,8.44,0,0,0,9.88,79.04,19.76,9.88,85.06,122.86,9.45,0,42.49,47.8,69.05,141.46,77.16,170.39,0,144.01,0,226.82
9/9/2022,79.04,92.79,17.18,27.49,20.62,0,15.47,0,0,0,44.52,23.74,0,0,324.96,17.57,0,8.44,0,0,0,9.88,98.8,19.76,29.64,94.51,160.67,0,0,53.11,53.11,79.67,154.32,99.66,180.04,0,129.61,10.8,226.82
9/10/2022,103.1,113.41,20.62,30.93,13.75,0,9.84,0,0,0,50.46,32.65,0,8.78,465.48,43.91,0,16.87,0,0,0,9.88,118.57,19.76,49.4,122.86,217.37,0,0,84.98,69.05,100.91,196.11,93.23,173.61,0,144.01,0,216.02
9/11/2022,130.59,130.59,30.93,54.99,17.18,0,15.47,0,0,0,38.58,26.71,0,0,483.05,35.13,0,21.09,0,0,0,9.88,98.8,39.52,49.4,122.86,198.47,0,0,63.73,58.42,95.6,176.82,90.02,180.04,0,140.41,7.2,190.82
9/12/2022,75.61,103.1,13.75,24.06,6.87,0,12.65,0,0,0,32.65,23.74,0,0,281.04,26.35,0,14.06,0,0,0,9.88,69.16,19.76,9.88,85.06,122.86,0,0,58.42,47.8,63.73,118.95,112.52,173.61,0,122.41,0,212.42
9/13/2022,68.73,103.1,13.75,20.62,13.75,0,9.84,0,0,0,41.55,14.84,0,8.78,272.26,17.57,0,11.25,0,0,0,9.88,69.16,29.64,9.88,85.06,113.41,9.45,0,47.8,53.11,63.73,125.38,99.66,163.96,0,115.21,10.8,223.22
9/14/2022,65.3,89.35,10.31,13.75,10.31,0,9.84,0,0,0,23.74,17.81,0,0,263.48,26.35,0,9.84,0,0,0,9.88,69.16,19.76,19.76,75.61,113.41,0,0,42.49,42.49,63.73,125.38,83.59,151.1,0,133.21,0,201.62
9/15/2022,72.17,99.66,6.87,10.31,10.31,0,9.84,0,0,0,38.58,23.74,0,0,263.48,17.57,0,8.44,0,0,0,9.88,79.04,29.64,19.76,94.51,141.76,0,0,47.8,53.11,69.05,135.03,102.88,160.75,0,122.41,0,201.62
9/16/2022,61.86,92.79,17.18,27.49,10.31,0,11.25,0,0,0,44.52,23.74,0,0,342.52,35.13,0,15.47,0,0,0,19.76,88.92,19.76,39.52,85.06,151.21,9.45,0,63.73,47.8,69.05,160.75,102.88,199.33,6.43,140.41,0,230.42
9/17/2022,109.97,116.85,13.75,20.62,17.18,0,9.84,0,0,0,59.36,32.65,0,8.78,491.83,35.13,0,26.71,0,0,0,19.76,148.21,29.64,59.28,103.96,226.82,9.45,0,69.05,74.36,90.29,208.97,93.23,173.61,0,136.81,0,208.82
9/18/2022,109.97,103.1,10.31,24.06,17.18,8.44,19.68,0,0,0,50.46,23.74,0,0,447.91,35.13,0,29.52,0,0,0,9.88,108.69,39.52,49.4,103.96,217.37,0,0,63.73,69.05,84.98,167.18,80.37,167.18,0,133.21,10.8,198.02
9/19/2022,75.61,109.97,10.31,24.06,17.18,0,14.06,0,0,0,41.55,17.81,0,0,360.09,26.35,0,9.84,0,0,0,9.88,69.16,29.64,19.76,85.06,132.31,0,0,53.11,58.42,74.36,109.31,102.88,170.39,0,140.41,10.8,201.62
9/20/2022,65.3,130.59,10.31,20.62,10.31,0,21.09,0,0,0,44.52,29.68,0,8.78,360.09,26.35,0,14.06,0,0,0,9.88,79.04,29.64,19.76,75.61,151.21,9.45,0,47.8,53.11,79.67,135.03,109.31,173.61,0,118.81,10.8,241.22
9/21/2022,75.61,127.16,13.75,20.62,17.18,0,14.06,0,0,0,44.52,29.68,0,8.78,316.18,35.13,0,9.84,0,0,0,9.88,69.16,19.76,19.76,75.61,151.21,9.45,0,47.8,58.42,53.11,154.32,90.02,160.75,0,133.21,10.8,216.02
9/22/2022,79.04,116.85,13.75,13.75,17.18,0,16.87,0,0,0,38.58,23.74,0,0,324.96,26.35,0,11.25,0,0,0,9.88,59.28,29.64,19.76,94.51,141.76,9.45,0,53.11,37.18,63.73,157.53,96.45,160.75,0,126.01,7.2,241.22
9/23/2022,79.04,103.1,13.75,24.06,13.75,0,15.47,0,0,0,35.62,26.71,0,0,351.31,35.13,0,12.65,0,0,0,29.64,98.8,29.64,39.52,94.51,179.57,9.45,0,69.05,69.05,90.29,186.47,109.31,173.61,0,151.21,7.2,262.82
9/24/2022,109.97,106.54,10.31,20.62,13.75,0,11.25,0,0,0,44.52,29.68,0,0,509.39,35.13,0,36.55,0,0,0,19.76,148.21,29.64,49.4,132.31,217.37,0,0,95.6,74.36,116.85,276.49,112.52,202.54,0,140.41,10.8,244.82
9/25/2022,85.92,127.16,13.75,24.06,13.75,0,0,0,0,0,47.49,23.74,0,0,509.39,43.91,0,19.68,0,0,0,29.64,128.45,49.4,49.4,132.31,207.92,9.45,0,95.6,79.67,95.6,228.26,93.23,202.54,0,126.01,10.8,212.42
9/26/2022,75.61,103.1,13.75,24.06,17.18,0,16.87,0,0,0,44.52,23.74,0,8.78,298.61,26.35,0,12.65,0,0,0,9.88,69.16,39.52,29.64,103.96,141.76,9.45,0,42.49,63.73,69.05,135.03,96.45,176.82,0,122.41,7.2,237.62
9/27/2022,61.86,99.66,0,20.62,0,0,16.87,0,0,0,38.58,26.71,0,8.78,298.61,26.35,0,7.03,0,0,0,9.88,79.04,29.64,29.64,113.41,160.67,0,0,53.11,42.49,63.73,147.89,93.23,157.53,0,136.81,0,216.02
9/28/2022,72.17,103.1,10.31,17.18,17.18,0,14.06,0,0,0,26.71,23.74,0,8.78,272.26,26.35,0,12.65,0,0,0,9.88,79.04,29.64,29.64,103.96,151.21,9.45,0,53.11,53.11,58.42,135.03,99.66,147.89,0,140.41,7.2,216.02
9/29/2022,72.17,103.1,10.31,17.18,13.75,0,12.65,0,0,0,50.46,32.65,0,17.57,307.39,26.35,0,15.47,0,0,0,9.88,79.04,29.64,29.64,113.41,236.27,9.45,0,53.11,53.11,69.05,144.67,86.8,183.25,0,133.21,0,219.62
9/30/2022,68.73,109.97,17.18,20.62,13.75,0,9.84,0,0,0,50.46,20.78,0,0,360.09,35.13,0,14.06,0,0,0,9.88,118.57,29.64,39.52,94.51,207.92,0,0,79.67,63.73,74.36,157.53,96.45,180.04,0,144.01,10.8,244.82
10/1/2022,113.41,113.41,0,17.18,10.31,8.44,9.84,0,0,0,59.36,38.58,0,8.78,483.05,35.13,0,23.9,0,0,0,9.88,167.97,49.4,59.28,151.21,274.08,9.45,0,90.29,79.67,90.29,228.26,102.88,173.61,0,140.41,0,230.42
10/2/2022,103.1,113.41,6.87,17.18,17.18,9.84,9.84,0,0,0,47.49,23.74,0,8.78,412.78,35.13,0,15.47,0,0,0,9.88,118.57,19.76,39.52,103.96,207.92,0,0,74.36,63.73,95.6,170.39,99.66,173.61,0,133.21,0,201.62
10/3/2022,72.17,92.79,6.87,13.75,13.75,0,8.44,0,0,0,44.52,29.68,0,8.78,281.04,26.35,0,11.25,0,0,0,0,69.16,29.64,19.76,94.51,141.76,9.45,0,53.11,42.49,63.73,135.03,102.88,163.96,0,129.61,7.2,216.02
10/4/2022,65.3,92.79,13.75,24.06,13.75,0,19.68,0,0,0,53.42,26.71,0,8.78,289.83,17.57,0,12.65,0,0,0,9.88,79.04,29.64,19.76,85.06,151.21,0,0,53.11,53.11,63.73,118.95,109.31,151.1,0,144.01,0,226.82
10/5/2022,61.86,96.23,10.31,20.62,17.18,0,15.47,0,0,0,41.55,20.78,0,8.78,281.04,26.35,0,9.84,0,0,0,9.88,69.16,29.64,19.76,94.51,151.21,9.45,0,47.8,47.8,58.42,115.74,112.52,157.53,0,133.21,7.2,198.02
10/6/2022,75.61,103.1,13.75,24.06,20.62,0,18.28,7.03,0,0,41.55,29.68,0,8.78,281.04,17.57,0,14.06,0,0,0,9.88,79.04,29.64,29.64,94.51,170.12,0,0,53.11,47.8,63.73,138.24,118.95,160.75,0,136.81,14.4,226.82
10/7/2022,82.48,109.97,20.62,37.8,13.75,0,0,0,0,0,56.39,32.65,0,8.78,351.31,35.13,0,12.65,0,0,0,19.76,118.57,39.52,49.4,132.31,236.27,9.45,0,63.73,74.36,74.36,151.1,106.09,180.04,0,158.41,10.8,266.43
10/8/2022,123.72,120.28,20.62,37.8,17.18,0,0,0,0,0,62.33,50.46,0,8.78,553.31,52.7,0,19.68,0,0,0,19.76,158.09,39.52,69.16,170.12,302.43,18.9,0,84.98,100.91,111.54,241.12,99.66,189.68,0,154.81,0,241.22
10/9/2022,92.79,134.03,17.18,30.93,10.31,0,15.47,0,0,0,53.42,23.74,0,8.78,439.13,35.13,0,15.47,0,0,0,9.88,108.69,39.52,39.52,103.96,217.37,0,0,58.42,63.73,100.91,151.1,96.45,189.68,0,144.01,10.8,208.82
10/10/2022,79.04,113.41,13.75,34.37,13.75,0,15.47,0,0,0,41.55,23.74,0,8.78,281.04,26.35,0,9.84,0,0,0,9.88,69.16,29.64,29.64,103.96,170.12,9.45,0,37.18,58.42,58.42,122.17,112.52,160.75,0,151.21,0,234.02
10/11/2022,65.3,99.66,10.31,17.18,10.31,0,12.65,0,0,0,35.62,26.71,0,8.78,263.48,26.35,0,0,0,0,0,9.88,69.16,19.76,29.64,85.06,179.57,0,0,58.42,53.11,58.42,109.31,106.09,167.18,0,126.01,0,234.02
10/12/2022,61.86,123.72,13.75,17.18,10.31,0,8.44,0,0,0,38.58,23.74,0,8.78,272.26,17.57,0,7.03,0,0,0,9.88,69.16,29.64,29.64,85.06,160.67,9.45,0,47.8,37.18,58.42,125.38,96.45,147.89,0,118.81,0,252.02
10/13/2022,68.73,96.23,13.75,17.18,17.18,0,9.2,0,0,0,40.95,22.05,0,8.16,285.67,24.49,0,10.73,0,0,0,10.84,65.03,27.1,16.26,94.85,142.28,0,0,57.44,38.29,57.44,125.25,106.92,192.45,0,120.92,9.55,238.66
10/14/2022,79.04,109.97,13.75,20.62,0,0,13.79,0,0,0,44.1,25.2,0,8.16,326.49,24.49,0,18.39,0,0,0,10.84,97.55,27.1,37.94,102.76,173.9,7.9,0,236.15,57.44,76.59,161.91,113.03,216.89,9.16,133.65,9.55,245.02
10/15/2022,109.97,134.03,10.31,20.62,10.31,0,7.66,0,0,0,50.4,28.35,0,8.16,416.27,32.65,0,27.59,0,0,0,0,130.07,27.1,48.77,110.66,213.42,0,0,114.88,63.82,82.97,192.45,97.75,180.24,0,117.74,0,219.57
10/16/2022,96.23,182.14,20.62,27.49,17.18,10.73,12.26,0,0,0,47.25,28.35,0,8.16,481.57,32.65,0,12.26,0,0,0,10.84,124.65,32.52,43.36,110.66,205.51,0,0,95.74,63.82,82.97,149.69,91.64,189.4,0,133.65,9.55,184.56
10/17/2022,82.48,120.28,10.31,24.06,10.31,0,15.33,0,0,0,40.95,25.2,0,8.16,277.51,32.65,0,10.73,0,0,0,10.84,65.03,21.68,32.52,86.95,150.18,7.9,0,63.82,44.68,57.44,116.08,109.97,168.02,0,136.83,9.55,222.75
10/18/2022,65.3,99.66,17.18,37.8,10.31,0,0,0,0,0,44.1,31.5,0,8.16,269.35,24.49,0,10.73,0,0,0,10.84,70.45,21.68,21.68,86.95,158.09,0,0,51.06,51.06,63.82,128.3,106.92,161.91,0,140.01,0,229.11
10/19/2022,61.86,137.47,65.3,82.48,17.18,0,9.2,0,0,0,37.8,28.35,0,8.16,293.84,24.49,0,10.73,0,0,0,5.42,65.03,16.26,21.68,71.14,142.28,0,0,57.44,57.44,57.44,119.14,94.7,155.8,0,117.74,0,225.93
10/20/2022,54.99,123.72,158.09,175.27,13.75,0,7.66,0,0,0,37.8,22.05,0,8.16,277.51,16.32,0,16.86,0,0,0,0,75.87,21.68,21.68,94.85,150.18,0,0,89.35,38.29,63.82,119.14,106.92,155.8,0,124.1,0,248.21
10/21/2022,75.61,134.03,65.3,85.92,17.18,0,10.73,0,0,0,40.95,25.2,0,8.16,318.32,24.49,0,16.86,0,0,0,0,97.55,37.94,37.94,110.66,189.71,0,0,76.59,57.44,76.59,128.3,106.92,180.24,0,120.92,0,225.93
10/22/2022,106.54,182.14,30.93,44.68,13.75,0,0,0,0,0,63.01,31.5,0,16.32,448.92,32.65,0,27.59,0,0,0,10.84,135.48,37.94,54.19,150.18,229.23,0,0,114.88,82.97,102.12,171.07,103.86,168.02,0,140.01,9.55,235.48
10/23/2022,109.97,233.69,30.93,37.8,24.06,9.2,10.73,0,0,0,59.86,31.5,9.45,8.16,432.59,24.49,0,16.86,0,0,0,0,135.48,32.52,48.77,134.37,189.71,0,0,76.59,82.97,102.12,131.36,94.7,171.07,0,130.47,6.36,197.29
10/24/2022,68.73,134.03,17.18,24.06,13.75,0,7.66,9.2,0,0,34.65,22.05,12.6,8.16,269.35,16.32,0,16.86,0,0,0,10.84,59.61,27.1,16.26,102.76,158.09,7.9,0,51.06,51.06,51.06,113.03,88.59,155.8,0,124.1,0,203.66
10/25/2022,58.42,127.16,13.75,24.06,6.87,0,12.26,0,0,0,37.8,28.35,0,16.32,261.19,24.49,0,9.2,0,0,0,0,81.29,27.1,27.1,86.95,142.28,0,0,57.44,44.68,70.21,103.86,97.75,152.74,0,133.65,0,232.29
10/26/2022,72.17,140.9,13.75,20.62,13.75,0,9.2,7.66,0,0,44.1,22.05,0,16.32,285.67,24.49,0,9.2,0,0,0,10.84,65.03,27.1,21.68,86.95,158.09,0,0,44.68,57.44,63.82,116.08,91.64,146.63,0,149.56,6.36,219.57
10/27/2022,58.42,137.47,20.62,24.06,20.62,0,0,0,0,0,47.25,22.05,12.6,16.32,285.67,32.65,0,16.86,0,0,0,10.84,75.87,27.1,27.1,94.85,173.9,7.9,0,70.21,70.21,76.59,125.25,106.92,171.07,0,133.65,6.36,229.11
10/28/2022,72.17,144.34,24.06,37.8,20.62,0,0,0,0,0,44.1,15.75,9.45,16.32,350.97,24.49,0,12.26,0,0,0,10.84,113.81,32.52,37.94,110.66,213.42,0,0,280.83,70.21,95.74,152.74,97.75,210.78,0,136.83,6.36,273.66
10/29/2022,109.97,137.47,27.49,37.8,10.31,0,0,0,0,0,56.71,31.5,0,0,457.08,24.49,0,24.52,0,0,0,10.84,146.32,37.94,65.03,158.09,276.65,0,0,159.56,82.97,114.88,223,97.75,183.29,0,108.19,9.55,213.2
10/30/2022,103.1,137.47,13.75,30.93,13.75,0,12.26,0,0,0,56.71,31.5,0,0,375.46,32.65,0,21.46,0,0,0,16.26,135.48,32.52,48.77,118.57,229.23,0,0,95.74,76.59,95.74,171.07,97.75,189.4,0,133.65,0,190.93
10/31/2022,68.73,89.35,10.31,27.49,10.31,0,10.73,0,0,0,34.65,22.05,0,8.16,253.03,24.49,0,12.26,0,0,0,10.84,65.03,27.1,21.68,94.85,165.99,7.9,0,63.82,51.06,70.21,116.08,103.86,158.85,0,136.83,6.36,222.75
11/1/2022,75.61,106.54,13.75,20.62,10.31,0,13.79,0,0,0,34.65,28.35,0,8.16,244.86,16.32,0,10.73,0,0,0,0,65.03,21.68,16.26,86.95,142.28,0,0,51.06,44.68,63.82,100.81,100.81,152.74,0,124.1,15.91,203.66
